date,flow,pressure
6/25/2023 0:00,116,15.5
6/25/2023 1:00,120,16.5
6/25/2023 2:00,108,17.5
6/25/2023 3:00,104,17.5
6/25/2023 4:00,104,17.5
6/25/2023 5:00,112,17
6/25/2023 6:00,120,16.5
6/25/2023 7:00,172,16
6/25/2023 8:00,152,16
6/25/2023 9:00,152,15.5
6/25/2023 10:00,144,15.5
6/25/2023 11:00,168,16.5
6/25/2023 12:00,172,17
6/25/2023 13:00,172,17
6/25/2023 14:00,152,16
6/25/2023 15:00,136,16
6/25/2023 16:00,156,17
6/25/2023 17:00,176,16
6/25/2023 18:00,172,16
6/25/2023 19:00,184,16.5
6/25/2023 20:00,180,17
6/25/2023 21:00,164,17.5
6/25/2023 22:00,164,18
6/25/2023 23:00,156,19
6/26/2023 0:00,124,18
6/26/2023 1:00,112,18
6/26/2023 2:00,108,18.5
6/26/2023 3:00,112,19
6/26/2023 4:00,108,19
6/26/2023 5:00,112,17.5
6/26/2023 6:00,156,17.5
6/26/2023 7:00,176,17
6/26/2023 8:00,180,17
6/26/2023 9:00,160,18
6/26/2023 10:00,164,17.5
6/26/2023 11:00,164,17.5
6/26/2023 12:00,164,17.5
6/26/2023 13:00,160,18
6/26/2023 14:00,156,18.5
6/26/2023 15:00,156,19
6/26/2023 16:00,160,18
6/26/2023 17:00,172,17
6/26/2023 18:00,172,16
6/26/2023 19:00,168,16
6/26/2023 20:00,172,16
6/26/2023 21:00,168,16.5
6/26/2023 22:00,156,17
6/26/2023 23:00,148,16.5
6/27/2023 0:00,112,16.5
6/27/2023 1:00,104,17.5
6/27/2023 2:00,112,18.5
6/27/2023 3:00,112,19
6/27/2023 4:00,108,19
6/27/2023 5:00,108,18
6/27/2023 6:00,140,17
6/27/2023 7:00,164,15.5
6/27/2023 8:00,172,17
6/27/2023 9:00,172,17.5
6/27/2023 10:00,168,18
6/27/2023 11:00,164,17.5
6/27/2023 12:00,168,17.5
6/27/2023 13:00,160,18
6/27/2023 14:00,152,18
6/27/2023 15:00,140,17.5
6/27/2023 16:00,148,17
6/27/2023 17:00,160,15.5
6/27/2023 18:00,168,15
6/27/2023 19:00,172,15
6/27/2023 20:00,168,15
6/27/2023 21:00,164,15
6/27/2023 22:00,144,15
6/27/2023 23:00,132,15.5
6/28/2023 0:00,116,16
6/28/2023 1:00,112,17
6/28/2023 2:00,108,18
6/28/2023 3:00,108,18.5
6/28/2023 4:00,108,18.5
6/28/2023 5:00,112,17.5
6/28/2023 6:00,136,15.5
6/28/2023 7:00,160,16
6/28/2023 8:00,164,15.5
6/28/2023 9:00,164,16
6/28/2023 10:00,148,15
6/28/2023 11:00,164,15.5
6/28/2023 12:00,160,15.5
6/28/2023 13:00,156,16
6/28/2023 14:00,148,17
6/28/2023 15:00,144,17
6/28/2023 16:00,156,16.5
6/28/2023 17:00,156,16.5
6/28/2023 18:00,168,15
6/28/2023 19:00,172,14.5
6/28/2023 20:00,168,15
6/28/2023 21:00,180,15
6/28/2023 22:00,156,15
6/28/2023 23:00,136,15.5
6/29/2023 0:00,116,15.5
6/29/2023 1:00,120,16.5
6/29/2023 2:00,108,17.5
6/29/2023 3:00,104,17.5
6/29/2023 4:00,104,17.5
6/29/2023 5:00,108,17.5
6/29/2023 6:00,136,16
6/29/2023 7:00,148,15
6/29/2023 8:00,160,16
6/29/2023 9:00,156,16
6/29/2023 10:00,188,15.5
6/29/2023 11:00,164,15.5
6/29/2023 12:00,164,16
6/29/2023 13:00,164,16
6/29/2023 14:00,152,17
6/29/2023 15:00,140,17
6/29/2023 16:00,156,16
6/29/2023 17:00,164,15.5
6/29/2023 18:00,164,15.5
6/29/2023 19:00,176,15.5
6/29/2023 20:00,204,16
6/29/2023 21:00,148,16
6/29/2023 22:00,156,15
6/29/2023 23:00,132,15.5
6/30/2023 0:00,112,16
6/30/2023 1:00,124,17
6/30/2023 2:00,112,18
6/30/2023 3:00,112,18.5
6/30/2023 4:00,112,18.5
6/30/2023 5:00,112,17.5
6/30/2023 6:00,140,16.5
6/30/2023 7:00,168,15.5
6/30/2023 8:00,164,16
6/30/2023 9:00,164,16
6/30/2023 10:00,172,15.5
6/30/2023 11:00,160,15.5
6/30/2023 12:00,188,16
6/30/2023 13:00,140,16
6/30/2023 14:00,116,16.5
6/30/2023 15:00,148,16
6/30/2023 16:00,156,16
6/30/2023 17:00,180,15.5
6/30/2023 18:00,156,15.5
6/30/2023 19:00,152,15
6/30/2023 20:00,192,15.5
6/30/2023 21:00,152,16
6/30/2023 22:00,140,15.5
6/30/2023 23:00,136,15.5
7/1/2023 0:00,124,15.5
7/1/2023 1:00,116,17
7/1/2023 2:00,120,17.5
7/1/2023 3:00,112,18.5
7/1/2023 4:00,108,18.5
7/1/2023 5:00,120,17
7/1/2023 6:00,148,16
7/1/2023 7:00,140,16
7/1/2023 8:00,148,16
7/1/2023 9:00,192,15.5
7/1/2023 10:00,164,15.5
7/1/2023 11:00,160,15.5
7/1/2023 12:00,188,15.5
7/1/2023 13:00,152,16
7/1/2023 14:00,164,16
7/1/2023 15:00,148,15.5
7/1/2023 16:00,164,15.5
7/1/2023 17:00,164,15
7/1/2023 18:00,180,15
7/1/2023 19:00,200,14.5
7/1/2023 20:00,152,15
7/1/2023 21:00,148,15.5
7/1/2023 22:00,148,16
7/1/2023 23:00,120,15.5
7/2/2023 0:00,120,16
7/2/2023 1:00,116,16.5
7/2/2023 2:00,112,17.5
7/2/2023 3:00,116,18.5
7/2/2023 4:00,104,18.5
7/2/2023 5:00,120,18
7/2/2023 6:00,108,16.5
7/2/2023 7:00,144,16
7/2/2023 8:00,168,16
7/2/2023 9:00,172,15.5
7/2/2023 10:00,164,15.5
7/2/2023 11:00,156,16
7/2/2023 12:00,176,15.5
7/2/2023 13:00,140,16
7/2/2023 14:00,140,16
7/2/2023 15:00,164,15.5
7/2/2023 16:00,144,15
7/2/2023 17:00,168,15.5
7/2/2023 18:00,164,15
7/2/2023 19:00,144,15.5
7/2/2023 20:00,172,16
7/2/2023 21:00,148,15.5
7/2/2023 22:00,144,15.5
7/2/2023 23:00,124,16.5
7/3/2023 0:00,120,16.5
7/3/2023 1:00,104,18
7/3/2023 2:00,108,18.5
7/3/2023 3:00,112,18
7/3/2023 4:00,96,18
7/3/2023 5:00,96,15
7/3/2023 6:00,120,16
7/3/2023 7:00,136,15.5
7/3/2023 8:00,160,16
7/3/2023 9:00,156,16.5
7/3/2023 10:00,152,16.5
7/3/2023 11:00,156,16.5
7/3/2023 12:00,168,16
7/3/2023 13:00,164,16.5
7/3/2023 14:00,148,16
7/3/2023 15:00,140,16
7/3/2023 16:00,144,15.5
7/3/2023 17:00,156,15
7/3/2023 18:00,172,15.5
7/3/2023 19:00,192,15.5
7/3/2023 20:00,180,15.5
7/3/2023 21:00,152,15.5
7/3/2023 22:00,152,16
7/3/2023 23:00,140,16.5
7/4/2023 0:00,120,16
7/4/2023 1:00,116,17
7/4/2023 2:00,104,18
7/4/2023 3:00,104,18.5
7/4/2023 4:00,108,18.5
7/4/2023 5:00,112,18.5
7/4/2023 6:00,136,16
7/4/2023 7:00,148,15
7/4/2023 8:00,164,16
7/4/2023 9:00,164,16
7/4/2023 10:00,144,15.5
7/4/2023 11:00,156,16
7/4/2023 12:00,160,16
7/4/2023 13:00,156,16.5
7/4/2023 14:00,148,16.5
7/4/2023 15:00,136,16.5
7/4/2023 16:00,148,15.5
7/4/2023 17:00,160,15.5
7/4/2023 18:00,172,15
7/4/2023 19:00,172,15.5
7/4/2023 20:00,172,16
7/4/2023 21:00,160,16
7/4/2023 22:00,144,15.5
7/4/2023 23:00,136,16
7/5/2023 0:00,120,16
7/5/2023 1:00,116,17
7/5/2023 2:00,104,18
7/5/2023 3:00,104,18.5
7/5/2023 4:00,112,19
7/5/2023 5:00,108,17.5
7/5/2023 6:00,128,15.5
7/5/2023 7:00,164,15.5
7/5/2023 8:00,160,15.5
7/5/2023 9:00,160,16
7/5/2023 10:00,164,16
7/5/2023 11:00,168,16
7/5/2023 12:00,176,15.5
7/5/2023 13:00,132,16.5
7/5/2023 14:00,152,16.5
7/5/2023 15:00,120,16.5
7/5/2023 16:00,152,16
7/5/2023 17:00,160,15
7/5/2023 18:00,156,14.5
7/5/2023 19:00,168,14.5
7/5/2023 20:00,168,15.5
7/5/2023 21:00,156,16
7/5/2023 22:00,144,15.5
7/5/2023 23:00,140,15
7/6/2023 0:00,120,16
7/6/2023 1:00,108,17
7/6/2023 2:00,116,18
7/6/2023 3:00,108,18.5
7/6/2023 4:00,100,18.5
7/6/2023 5:00,100,17.5
7/6/2023 6:00,132,16
7/6/2023 7:00,156,15.5
7/6/2023 8:00,164,16
7/6/2023 9:00,152,16
7/6/2023 10:00,156,15.5
7/6/2023 11:00,148,15.5
7/6/2023 12:00,156,15.5
7/6/2023 13:00,136,16
7/6/2023 14:00,144,16.5
7/6/2023 15:00,148,16.5
7/6/2023 16:00,136,15.5
7/6/2023 17:00,156,14.5
7/6/2023 18:00,164,14
7/6/2023 19:00,160,14
7/6/2023 20:00,160,15
7/6/2023 21:00,172,15
7/6/2023 22:00,156,15
7/6/2023 23:00,144,16
7/7/2023 0:00,140,17.5
7/7/2023 1:00,124,17
7/7/2023 2:00,112,18
7/7/2023 3:00,104,17.5
7/7/2023 4:00,96,18
7/7/2023 5:00,116,17.5
7/7/2023 6:00,128,15.5
7/7/2023 7:00,168,15.5
7/7/2023 8:00,168,16.5
7/7/2023 9:00,164,16.5
7/7/2023 10:00,168,16.5
7/7/2023 11:00,164,17
7/7/2023 12:00,176,16
7/7/2023 13:00,176,16
7/7/2023 14:00,156,16.5
7/7/2023 15:00,136,16
7/7/2023 16:00,164,15.5
7/7/2023 17:00,140,14.5
7/7/2023 18:00,168,15.5
7/7/2023 19:00,188,15.5
7/7/2023 20:00,144,16
7/7/2023 21:00,160,15.5
7/7/2023 22:00,168,16.5
7/7/2023 23:00,156,17
7/8/2023 0:00,144,16.5
7/8/2023 1:00,104,17
7/8/2023 2:00,104,18
7/8/2023 3:00,112,18.5
7/8/2023 4:00,108,18.5
7/8/2023 5:00,108,17.5
7/8/2023 6:00,144,17
7/8/2023 7:00,160,16
7/8/2023 8:00,168,16
7/8/2023 9:00,168,16
7/8/2023 10:00,164,16
7/8/2023 11:00,156,16
7/8/2023 12:00,152,16
7/8/2023 13:00,148,16.5
7/8/2023 14:00,136,16.5
7/8/2023 15:00,148,16.5
7/8/2023 16:00,168,15.5
7/8/2023 17:00,148,15.5
7/8/2023 18:00,164,15.5
7/8/2023 19:00,192,15.5
7/8/2023 20:00,180,17
7/8/2023 21:00,156,17
7/8/2023 22:00,152,16.5
7/8/2023 23:00,172,17
7/9/2023 0:00,124,15.5
7/9/2023 1:00,116,17
7/9/2023 2:00,104,18
7/9/2023 3:00,100,17.5
7/9/2023 4:00,104,18
7/9/2023 5:00,116,17.5
7/9/2023 6:00,116,15
7/9/2023 7:00,148,15.5
7/9/2023 8:00,168,15.5
7/9/2023 9:00,168,15.5
7/9/2023 10:00,172,15
7/9/2023 11:00,168,15
7/9/2023 12:00,164,15.5
7/9/2023 13:00,156,16.5
7/9/2023 14:00,164,16.5
7/9/2023 15:00,144,15.5
7/9/2023 16:00,156,15.5
7/9/2023 17:00,160,15.5
7/9/2023 18:00,164,15.5
7/9/2023 19:00,164,15
7/9/2023 20:00,156,15.5
7/9/2023 21:00,148,16
7/9/2023 22:00,144,16
7/9/2023 23:00,136,15.5
7/10/2023 0:00,116,16
7/10/2023 1:00,120,17
7/10/2023 2:00,108,18
7/10/2023 3:00,108,18.5
7/10/2023 4:00,112,18.5
7/10/2023 5:00,112,17.5
7/10/2023 6:00,128,15.5
7/10/2023 7:00,152,15
7/10/2023 8:00,164,16
7/10/2023 9:00,160,16
7/10/2023 10:00,164,15.5
7/10/2023 11:00,152,15.5
7/10/2023 12:00,156,16
7/10/2023 13:00,152,16
7/10/2023 14:00,140,16
7/10/2023 15:00,144,16
7/10/2023 16:00,152,16
7/10/2023 17:00,156,15
7/10/2023 18:00,160,14.5
7/10/2023 19:00,176,14.5
7/10/2023 20:00,172,15
7/10/2023 21:00,160,15.5
7/10/2023 22:00,144,15
7/10/2023 23:00,144,16
7/11/2023 0:00,120,16
7/11/2023 1:00,120,17
7/11/2023 2:00,108,18
7/11/2023 3:00,108,18.5
7/11/2023 4:00,108,18.5
7/11/2023 5:00,112,17
7/11/2023 6:00,140,16
7/11/2023 7:00,168,15.5
7/11/2023 8:00,172,16
7/11/2023 9:00,160,16
7/11/2023 10:00,152,16
7/11/2023 11:00,160,16
7/11/2023 12:00,160,15.5
7/11/2023 13:00,152,16.5
7/11/2023 14:00,152,16.5
7/11/2023 15:00,144,16
7/11/2023 16:00,160,16
7/11/2023 17:00,168,15
7/11/2023 18:00,172,14.5
7/11/2023 19:00,172,14.5
7/11/2023 20:00,176,15
7/11/2023 21:00,160,15.5
7/11/2023 22:00,160,16
7/11/2023 23:00,156,16
7/12/2023 0:00,132,16
7/12/2023 1:00,112,17
7/12/2023 2:00,112,18
7/12/2023 3:00,108,18.5
7/12/2023 4:00,108,18.5
7/12/2023 5:00,108,17.5
7/12/2023 6:00,140,16.5
7/12/2023 7:00,164,15.5
7/12/2023 8:00,164,15.5
7/12/2023 9:00,156,16
7/12/2023 10:00,160,16
7/12/2023 11:00,152,16
7/12/2023 12:00,168,15.5
7/12/2023 13:00,160,16
7/12/2023 14:00,148,16
7/12/2023 15:00,144,16
7/12/2023 16:00,152,15.5
7/12/2023 17:00,172,15
7/12/2023 18:00,180,15
7/12/2023 19:00,184,15
7/12/2023 20:00,176,16
7/12/2023 21:00,164,15.5
7/12/2023 22:00,156,15.5
7/12/2023 23:00,136,15.5
7/13/2023 0:00,120,15.5
7/13/2023 1:00,112,16.5
7/13/2023 2:00,116,17.5
7/13/2023 3:00,108,18.5
7/13/2023 4:00,112,18.5
7/13/2023 5:00,112,17
7/13/2023 6:00,136,15.5
7/13/2023 7:00,160,15
7/13/2023 8:00,164,15.5
7/13/2023 9:00,148,16.5
7/13/2023 10:00,156,15.5
7/13/2023 11:00,164,15.5
7/13/2023 12:00,168,15.5
7/13/2023 13:00,152,16
7/13/2023 14:00,148,16.5
7/13/2023 15:00,144,16
7/13/2023 16:00,148,15.5
7/13/2023 17:00,160,15
7/13/2023 18:00,172,15
7/13/2023 19:00,168,14
7/13/2023 20:00,172,15.5
7/13/2023 21:00,176,15.5
7/13/2023 22:00,148,15
7/13/2023 23:00,136,14
7/14/2023 0:00,124,15.5
7/14/2023 1:00,116,17
7/14/2023 2:00,116,17.5
7/14/2023 3:00,112,18
7/14/2023 4:00,112,18
7/14/2023 5:00,112,17
7/14/2023 6:00,136,15
7/14/2023 7:00,156,16
7/14/2023 8:00,168,16
7/14/2023 9:00,168,16
7/14/2023 10:00,164,16
7/14/2023 11:00,148,15.5
7/14/2023 12:00,160,16
7/14/2023 13:00,160,15.5
7/14/2023 14:00,140,16
7/14/2023 15:00,144,16
7/14/2023 16:00,160,16
7/14/2023 17:00,168,15
7/14/2023 18:00,172,15
7/14/2023 19:00,184,14.5
7/14/2023 20:00,176,15
7/14/2023 21:00,164,16
7/14/2023 22:00,164,16
7/14/2023 23:00,148,16
7/15/2023 0:00,124,15.5
7/15/2023 1:00,120,16.5
7/15/2023 2:00,120,17.5
7/15/2023 3:00,112,18
7/15/2023 4:00,112,18.5
7/15/2023 5:00,112,17
7/15/2023 6:00,128,16.5
7/15/2023 7:00,152,15.5
7/15/2023 8:00,172,15.5
7/15/2023 9:00,172,15.5
7/15/2023 10:00,168,15.5
7/15/2023 11:00,152,16
7/15/2023 12:00,176,15.5
7/15/2023 13:00,172,16
7/15/2023 14:00,156,16
7/15/2023 15:00,144,15.5
7/15/2023 16:00,152,15.5
7/15/2023 17:00,160,15.5
7/15/2023 18:00,168,15.5
7/15/2023 19:00,176,15.5
7/15/2023 20:00,164,16
7/15/2023 21:00,156,16.5
7/15/2023 22:00,160,17
7/15/2023 23:00,148,17
7/16/2023 0:00,132,18
7/16/2023 1:00,116,17.5
7/16/2023 2:00,112,18.5
7/16/2023 3:00,108,19
7/16/2023 4:00,112,19
7/16/2023 5:00,116,19.5
7/16/2023 6:00,132,18
7/16/2023 7:00,148,17.5
7/16/2023 8:00,164,16.5
7/16/2023 9:00,164,16.5
7/16/2023 10:00,160,16
7/16/2023 11:00,164,16
7/16/2023 12:00,172,15.5
7/16/2023 13:00,164,16.5
7/16/2023 14:00,140,17
7/16/2023 15:00,140,16.5
7/16/2023 16:00,144,15.5
7/16/2023 17:00,152,16
7/16/2023 18:00,168,15.5
7/16/2023 19:00,172,16
7/16/2023 20:00,156,16.5
7/16/2023 21:00,156,16
7/16/2023 22:00,144,16
7/16/2023 23:00,132,16.5
7/17/2023 0:00,120,16.5
7/17/2023 1:00,112,17
7/17/2023 2:00,108,18
7/17/2023 3:00,112,19
7/17/2023 4:00,112,19
7/17/2023 5:00,124,19
7/17/2023 6:00,132,16.5
7/17/2023 7:00,152,16
7/17/2023 8:00,164,16.5
7/17/2023 9:00,148,16
7/17/2023 10:00,160,15.5
7/17/2023 11:00,156,15.5
7/17/2023 12:00,148,15.5
7/17/2023 13:00,156,16
7/17/2023 14:00,136,16
7/17/2023 15:00,140,15.5
7/17/2023 16:00,152,15
7/17/2023 17:00,160,14.5
7/17/2023 18:00,176,14.5
7/17/2023 19:00,168,14
7/17/2023 20:00,180,15
7/17/2023 21:00,168,15
7/17/2023 22:00,144,15
7/17/2023 23:00,132,14
7/18/2023 0:00,128,15.5
7/18/2023 1:00,120,16.5
7/18/2023 2:00,112,17.5
7/18/2023 3:00,112,18.5
7/18/2023 4:00,112,18.5
7/18/2023 5:00,124,19
7/18/2023 6:00,128,16
7/18/2023 7:00,156,15.5
7/18/2023 8:00,160,15.5
7/18/2023 9:00,152,15.5
7/18/2023 10:00,144,15
7/18/2023 11:00,148,15
7/18/2023 12:00,144,15
7/18/2023 13:00,140,15.5
7/18/2023 14:00,140,16
7/18/2023 15:00,136,16
7/18/2023 16:00,144,15.5
7/18/2023 17:00,160,15
7/18/2023 18:00,160,14
7/18/2023 19:00,172,14
7/18/2023 20:00,176,14.5
7/18/2023 21:00,168,15
7/18/2023 22:00,152,15
7/18/2023 23:00,132,15.5
7/19/2023 0:00,124,16
7/19/2023 1:00,120,17
7/19/2023 2:00,112,17.5
7/19/2023 3:00,116,18.5
7/19/2023 4:00,108,18.5
7/19/2023 5:00,108,17
7/19/2023 6:00,140,15.5
7/19/2023 7:00,156,14.5
7/19/2023 8:00,156,15
7/19/2023 9:00,144,14
7/19/2023 10:00,148,14.5
7/19/2023 11:00,144,14
7/19/2023 12:00,160,14.5
7/19/2023 13:00,152,14.5
7/19/2023 14:00,136,15
7/19/2023 15:00,136,15.5
7/19/2023 16:00,148,15
7/19/2023 17:00,164,14
7/19/2023 18:00,172,14.5
7/19/2023 19:00,176,15
7/19/2023 20:00,176,15
7/19/2023 21:00,164,15.5
7/19/2023 22:00,152,15.5
7/19/2023 23:00,112,17
7/20/2023 0:00,80,17
7/20/2023 1:00,88,17.5
7/20/2023 2:00,100,17.5
7/20/2023 3:00,128,18
7/20/2023 4:00,124,18
7/20/2023 5:00,120,17
7/20/2023 6:00,136,15.5
7/20/2023 7:00,156,15
7/20/2023 8:00,160,15.5
7/20/2023 9:00,156,15.5
7/20/2023 10:00,156,15.5
7/20/2023 11:00,148,15.5
7/20/2023 12:00,148,15
7/20/2023 13:00,152,16
7/20/2023 14:00,148,16
7/20/2023 15:00,148,16
7/20/2023 16:00,148,16
7/20/2023 17:00,156,15
7/20/2023 18:00,176,15
7/20/2023 19:00,172,14.5
7/20/2023 20:00,168,15.5
7/20/2023 21:00,164,16
7/20/2023 22:00,152,15.5
7/20/2023 23:00,140,16
7/21/2023 0:00,120,15.5
7/21/2023 1:00,112,16.5
7/21/2023 2:00,112,17.5
7/21/2023 3:00,108,18
7/21/2023 4:00,108,18
7/21/2023 5:00,116,17.5
7/21/2023 6:00,132,15.5
7/21/2023 7:00,156,15
7/21/2023 8:00,156,15.5
7/21/2023 9:00,164,16
7/21/2023 10:00,160,16
7/21/2023 11:00,152,16
7/21/2023 12:00,144,15
7/21/2023 13:00,148,16
7/21/2023 14:00,140,16
7/21/2023 15:00,132,16
7/21/2023 16:00,148,15.5
7/21/2023 17:00,148,14
7/21/2023 18:00,168,14.5
7/21/2023 19:00,184,14.5
7/21/2023 20:00,172,15
7/21/2023 21:00,164,15.5
7/21/2023 22:00,152,14.5
7/21/2023 23:00,136,15.5
7/22/2023 0:00,124,16
7/22/2023 1:00,120,16.5
7/22/2023 2:00,116,17.5
7/22/2023 3:00,112,18
7/22/2023 4:00,104,18.5
7/22/2023 5:00,108,17.5
7/22/2023 6:00,124,15
7/22/2023 7:00,152,15.5
7/22/2023 8:00,160,15
7/22/2023 9:00,156,15
7/22/2023 10:00,140,15.5
7/22/2023 11:00,144,15
7/22/2023 12:00,160,15
7/22/2023 13:00,144,15.5
7/22/2023 14:00,144,16
7/22/2023 15:00,144,15.5
7/22/2023 16:00,148,15.5
7/22/2023 17:00,156,15
7/22/2023 18:00,160,14.5
7/22/2023 19:00,168,14.5
7/22/2023 20:00,164,15.5
7/22/2023 21:00,144,15
7/22/2023 22:00,140,14.5
7/22/2023 23:00,132,15.5
7/23/2023 0:00,120,16
7/23/2023 1:00,116,17
7/23/2023 2:00,112,17.5
7/23/2023 3:00,112,18.5
7/23/2023 4:00,112,17.5
7/23/2023 5:00,108,17
7/23/2023 6:00,128,16
7/23/2023 7:00,152,15.5
7/23/2023 8:00,152,15
7/23/2023 9:00,160,14.5
7/23/2023 10:00,160,15
7/23/2023 11:00,156,15
7/23/2023 12:00,164,15.5
7/23/2023 13:00,152,16
7/23/2023 14:00,152,16.5
7/23/2023 15:00,136,15.5
7/23/2023 16:00,148,14.5
7/23/2023 17:00,164,14.5
7/23/2023 18:00,176,15
7/23/2023 19:00,172,15
7/23/2023 20:00,164,15.5
7/23/2023 21:00,164,16
7/23/2023 22:00,152,16
7/23/2023 23:00,152,17
7/24/2023 0:00,128,17
7/24/2023 1:00,108,17
7/24/2023 2:00,108,17.5
7/24/2023 3:00,108,18
7/24/2023 4:00,108,18
7/24/2023 5:00,108,17
7/24/2023 6:00,120,13.5
7/24/2023 7:00,156,15.5
7/24/2023 8:00,152,15.5
7/24/2023 9:00,160,16
7/24/2023 10:00,156,15.5
7/24/2023 11:00,156,15.5
7/24/2023 12:00,156,15
7/24/2023 13:00,152,16
7/24/2023 14:00,144,16
7/24/2023 15:00,148,16.5
7/24/2023 16:00,148,16.5
7/24/2023 17:00,172,15
7/24/2023 18:00,172,14.5
7/24/2023 19:00,172,14.5
7/24/2023 20:00,176,15.5
7/24/2023 21:00,156,15.5
7/24/2023 22:00,148,15
7/24/2023 23:00,140,16
7/25/2023 0:00,120,16
7/25/2023 1:00,116,16.5
7/25/2023 2:00,112,17
7/25/2023 3:00,112,18
7/25/2023 4:00,108,18
7/25/2023 5:00,112,17.5
7/25/2023 6:00,124,14.5
7/25/2023 7:00,152,14.5
7/25/2023 8:00,156,15.5
7/25/2023 9:00,148,16.5
7/25/2023 10:00,152,16.5
7/25/2023 11:00,156,15.5
7/25/2023 12:00,152,15
7/25/2023 13:00,152,16.5
7/25/2023 14:00,140,16.5
7/25/2023 15:00,140,16.5
7/25/2023 16:00,140,15.5
7/25/2023 17:00,152,15
7/25/2023 18:00,160,15
7/25/2023 19:00,172,14.5
7/25/2023 20:00,164,15
7/25/2023 21:00,168,15.5
7/25/2023 22:00,148,15.5
7/25/2023 23:00,132,15.5
7/26/2023 0:00,116,16
7/26/2023 1:00,112,16.5
7/26/2023 2:00,108,17.5
7/26/2023 3:00,104,18
7/26/2023 4:00,104,18
7/26/2023 5:00,108,17
7/26/2023 6:00,128,15.5
7/26/2023 7:00,152,15.5
7/26/2023 8:00,156,15.5
7/26/2023 9:00,156,16.5
7/26/2023 10:00,256,14
7/26/2023 11:00,164,15
7/26/2023 12:00,140,15.5
7/26/2023 13:00,124,16
7/26/2023 14:00,120,16
7/26/2023 15:00,116,16
7/26/2023 16:00,124,16
7/26/2023 17:00,144,15.5
7/26/2023 18:00,152,15
7/26/2023 19:00,160,15
7/26/2023 20:00,168,15.5
7/26/2023 21:00,156,15.5
7/26/2023 22:00,136,15
7/26/2023 23:00,124,15.5
7/27/2023 0:00,104,16
7/27/2023 1:00,92,17
7/27/2023 2:00,88,17.5
7/27/2023 3:00,84,18
7/27/2023 4:00,84,17.5
7/27/2023 5:00,88,16.5
7/27/2023 6:00,104,16
7/27/2023 7:00,152,15.5
7/27/2023 8:00,152,15.5
7/27/2023 9:00,136,15
7/27/2023 10:00,128,15
7/27/2023 11:00,140,15.5
7/27/2023 12:00,148,15.5
7/27/2023 13:00,132,15.5
7/27/2023 14:00,128,15.5
7/27/2023 15:00,120,15
7/27/2023 16:00,124,15
7/27/2023 17:00,148,15
7/27/2023 18:00,152,15
7/27/2023 19:00,148,15.5
7/27/2023 20:00,144,15
7/27/2023 21:00,140,15.5
7/27/2023 22:00,132,15.5
7/27/2023 23:00,120,16.5
7/28/2023 0:00,108,16.5
7/28/2023 1:00,92,16.5
7/28/2023 2:00,88,17
7/28/2023 3:00,92,17.5
7/28/2023 4:00,92,17.5
7/28/2023 5:00,88,16.5
7/28/2023 6:00,112,15.5
7/28/2023 7:00,144,15
7/28/2023 8:00,136,15.5
7/28/2023 9:00,144,15.5
7/28/2023 10:00,124,16
7/28/2023 11:00,132,16
7/28/2023 12:00,128,15.5
7/28/2023 13:00,128,16.5
7/28/2023 14:00,124,16
7/28/2023 15:00,128,16
7/28/2023 16:00,128,15.5
7/28/2023 17:00,132,14.5
7/28/2023 18:00,148,15
7/28/2023 19:00,144,15
7/28/2023 20:00,144,16
7/28/2023 21:00,132,16.5
7/28/2023 22:00,124,16.5
7/28/2023 23:00,116,16
7/29/2023 0:00,100,16
7/29/2023 1:00,92,16.5
7/29/2023 2:00,88,17
7/29/2023 3:00,88,18
7/29/2023 4:00,88,18
7/29/2023 5:00,84,16.5
7/29/2023 6:00,104,15
7/29/2023 7:00,124,16
7/29/2023 8:00,144,16
7/29/2023 9:00,140,16
7/29/2023 10:00,136,16
7/29/2023 11:00,136,15.5
7/29/2023 12:00,132,15
7/29/2023 13:00,124,15.5
7/29/2023 14:00,124,16
7/29/2023 15:00,120,15.5
7/29/2023 16:00,124,15.5
7/29/2023 17:00,136,15
7/29/2023 18:00,144,15
7/29/2023 19:00,136,16
7/29/2023 20:00,136,16
7/29/2023 21:00,128,16.5
7/29/2023 22:00,116,16
7/29/2023 23:00,104,15
7/30/2023 0:00,92,16
7/30/2023 1:00,92,16.5
7/30/2023 2:00,88,17.5
7/30/2023 3:00,88,18
7/30/2023 4:00,92,18
7/30/2023 5:00,92,17.5
7/30/2023 6:00,104,17
7/30/2023 7:00,124,15.5
7/30/2023 8:00,136,15.5
7/30/2023 9:00,128,15.5
7/30/2023 10:00,136,15.5
7/30/2023 11:00,124,15
7/30/2023 12:00,140,15
7/30/2023 13:00,124,15.5
7/30/2023 14:00,124,16
7/30/2023 15:00,120,16
7/30/2023 16:00,124,16
7/30/2023 17:00,144,16
7/30/2023 18:00,144,15.5
7/30/2023 19:00,148,15.5
7/30/2023 20:00,148,15.5
7/30/2023 21:00,132,15.5
7/30/2023 22:00,128,15.5
7/30/2023 23:00,108,16
7/31/2023 0:00,108,17
7/31/2023 1:00,92,17
7/31/2023 2:00,88,17.5
7/31/2023 3:00,88,18
7/31/2023 4:00,88,18
7/31/2023 5:00,92,17.5
7/31/2023 6:00,112,16
7/31/2023 7:00,140,15.5
7/31/2023 8:00,136,16
7/31/2023 9:00,132,16.5
7/31/2023 10:00,144,16
