Thời gian,Lưu lượng(m3/h)(*),Áp lực(m),Tổng Thuận(m3),Tổng Nghịch(m3),Áp Lực (bar),Unnamed: 6
6/22/2023 12:00,188,18.0,"3,253,223","7,180",1.8,2206202312
6/22/2023 13:00,164,17.5,"3,253,402","7,180",1.75,2206202313
6/22/2023 14:00,160,16.0,"3,253,562","7,181",1.6,2206202314
6/22/2023 15:00,140,15.5,"3,253,698","7,181",1.55,2206202315
6/22/2023 16:00,124,15.5,"3,253,823","7,181",1.55,2206202316
6/22/2023 17:00,160,15.5,"3,253,973","7,181",1.55,2206202317
6/22/2023 18:00,160,15.5,"3,254,130","7,183",1.55,2206202318
6/22/2023 19:00,184,15.0,"3,254,301","7,184",1.5,2206202319
6/22/2023 20:00,176,15.5,"3,254,476","7,185",1.55,2206202320
6/22/2023 21:00,164,16.0,"3,254,642","7,186",1.6,2206202321
6/22/2023 22:00,164,16.0,"3,254,795","7,187",1.6,2206202322
6/22/2023 23:00,128,14.5,"3,254,928","7,187",1.45,2206202323
6/23/2023 0:00,120,15.5,"3,255,043","7,187",1.55,2306202300
6/23/2023 1:00,112,16.5,"3,255,161","7,187",1.65,2306202301
6/23/2023 2:00,112,17.5,"3,255,273","7,187",1.75,2306202302
6/23/2023 3:00,104,18.0,"3,255,378","7,187",1.8,2306202303
6/23/2023 4:00,104,18.0,"3,255,485","7,187",1.8,2306202304
6/23/2023 5:00,104,17.0,"3,255,591","7,187",1.7,2306202305
6/23/2023 6:00,152,15.5,"3,255,715","7,187",1.55,2306202306
